Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change
"Abilene, TX",10180,2020,1,233.73,15.530000000000001,7.1173235563703035
"Abilene, TX",10180,2020,2,235.6,7.609999999999985,3.3378656958638473
"Abilene, TX",10180,2020,3,240.5,11.379999999999995,4.9668296089385455
"Abilene, TX",10180,2020,4,243.44,12.620000000000005,5.467463824625251
"Akron, OH",10420,2020,1,167.77,8.650000000000006,5.4361488185017635
"Akron, OH",10420,2020,2,169.85,6.6200000000000045,4.055627029345099
"Akron, OH",10420,2020,3,173.7,9.280000000000001,5.6440822284393635
"Akron, OH",10420,2020,4,178.48,11.560000000000002,6.9254732806134705
"Albany, GA",10500,2020,1,161.35,4.019999999999982,2.5551388800610066
"Albany, GA",10500,2020,2,164.29,4.819999999999993,3.022512071235965
"Albany, GA",10500,2020,3,165.16,6.740000000000009,4.254513319025381
"Albany, GA",10500,2020,4,168.63,7.240000000000009,4.486027634921625
"Albany-Lebanon, OR",10540,2020,1,278.37,21.69999999999999,8.45443565667978
"Albany-Lebanon, OR",10540,2020,2,280.65,15.739999999999952,5.9416405571703415
"Albany-Lebanon, OR",10540,2020,3,287.32,17.95999999999998,6.66765666765666
"Albany-Lebanon, OR",10540,2020,4,294.25,21.220000000000027,7.772039702596794
"Albany-Schenectady-Troy, NY",10580,2020,1,211.55,5.960000000000008,2.8989736854905432
"Albany-Schenectady-Troy, NY",10580,2020,2,215.35,8.409999999999997,4.063979897554845
"Albany-Schenectady-Troy, NY",10580,2020,3,217.74,8.77000000000001,4.196774656649285
"Albany-Schenectady-Troy, NY",10580,2020,4,223.1,12.419999999999987,5.895196506550212
"Albuquerque, NM",10740,2020,1,188.88,11.719999999999999,6.615488823662226
"Albuquerque, NM",10740,2020,2,191.39,9.259999999999991,5.084280459012788
"Albuquerque, NM",10740,2020,3,195.59,10.810000000000002,5.85020023812101
"Albuquerque, NM",10740,2020,4,199.89,14.559999999999974,7.856256407489329
"Alexandria, LA",10780,2020,1,218.04,9.109999999999985,4.360312066242275
"Alexandria, LA",10780,2020,2,219.89,6.579999999999984,3.0847123904176947
"Alexandria, LA",10780,2020,3,219.28,1.1299999999999955,0.5179922071968808
"Alexandria, LA",10780,2020,4,224.31,8.259999999999991,3.8231890766026337
"Allentown-Bethlehem-Easton, PA-NJ",10900,2020,1,195.06,9.77000000000001,5.272815586378115
"Allentown-Bethlehem-Easton, PA-NJ",10900,2020,2,197.17,7.739999999999981,4.085942036636214
"Allentown-Bethlehem-Easton, PA-NJ",10900,2020,3,202.0,10.830000000000013,5.665114819270813
"Allentown-Bethlehem-Easton, PA-NJ",10900,2020,4,206.25,14.330000000000013,7.466652771988336
"Altoona, PA",11020,2020,1,212.3,16.03,8.167320527844296
"Altoona, PA",11020,2020,2,210.74,4.070000000000022,1.9693230754342779
"Altoona, PA",11020,2020,3,211.87,8.879999999999995,4.374599733977041
"Altoona, PA",11020,2020,4,212.19,6.340000000000003,3.0799125576876385
"Amarillo, TX",11100,2020,1,207.66,6.530000000000001,3.2466563913886546
"Amarillo, TX",11100,2020,2,208.99,7.3799999999999955,3.6605327116710455
"Amarillo, TX",11100,2020,3,211.03,6.590000000000003,3.223439639992175
"Amarillo, TX",11100,2020,4,215.5,9.389999999999986,4.555819707922947
"Ames, IA",11180,2020,1,216.2,5.8799999999999955,2.7957398250285257
"Ames, IA",11180,2020,2,217.6,4.3700000000000045,2.049430192749615
"Ames, IA",11180,2020,3,219.82,5.389999999999986,2.513640815184436
"Ames, IA",11180,2020,4,220.33,4.5400000000000205,2.103897307567552
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2020,1,362.59,9.529999999999973,2.6992579165014368
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2020,2,366.37,11.009999999999991,3.0982665466006276
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2020,3,369.99,12.28000000000003,3.432948477817235
"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2020,4,374.96,15.20999999999998,4.2279360667129895
"Anchorage, AK",11260,2020,1,237.74,7.6200000000000045,3.3113158352164107
"Anchorage, AK",11260,2020,2,238.88,6.109999999999985,2.624908708166853
"Anchorage, AK",11260,2020,3,241.51,6.899999999999977,2.9410511060909497
"Anchorage, AK",11260,2020,4,244.86,11.400000000000006,4.88306347982524
"Ann Arbor, MI",11460,2020,1,223.57,8.199999999999989,3.8074012165111153
"Ann Arbor, MI",11460,2020,2,224.29,4.75,2.1636148310102943
"Ann Arbor, MI",11460,2020,3,227.74,6.450000000000017,2.914727280943566
"Ann Arbor, MI",11460,2020,4,229.97,8.370000000000005,3.7770758122743704
"Anniston-Oxford, AL",11500,2020,1,183.89,13.839999999999975,8.138782710967348
"Anniston-Oxford, AL",11500,2020,2,184.04,4.8799999999999955,2.7238222817593187
"Anniston-Oxford, AL",11500,2020,3,186.91,7.549999999999983,4.209411239964308
"Anniston-Oxford, AL",11500,2020,4,194.61,15.060000000000002,8.38763575605681
"Appleton, WI",11540,2020,1,194.57,7.769999999999982,4.159528907922902
"Appleton, WI",11540,2020,2,195.8,5.189999999999998,2.722837206862178
"Appleton, WI",11540,2020,3,200.75,8.610000000000014,4.481107525762472
"Appleton, WI",11540,2020,4,205.58,11.719999999999999,6.045599917466212
"Asheville, NC",11700,2020,1,308.81,14.730000000000018,5.00884113166486
"Asheville, NC",11700,2020,2,311.49,12.650000000000034,4.233034399678769
"Asheville, NC",11700,2020,3,317.18,15.930000000000007,5.287966804979256
"Asheville, NC",11700,2020,4,324.2,17.539999999999964,5.71968955846865
"Athens-Clarke County, GA",12020,2020,1,240.58,16.950000000000017,7.579483969056038
"Athens-Clarke County, GA",12020,2020,2,242.81,16.78,7.423793301774101
"Athens-Clarke County, GA",12020,2020,3,247.39,16.269999999999982,7.039633091034952
"Athens-Clarke County, GA",12020,2020,4,250.87,17.28,7.39757695106811
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,1,231.18,13.490000000000009,6.1968854793513755
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,2,232.72,10.02000000000001,4.499326448136511
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,3,237.85,12.439999999999998,5.518832349940108
"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,4,242.49,14.939999999999998,6.565589980224125
"Atlantic City-Hammonton, NJ",12100,2020,1,217.36,14.120000000000005,6.947451289116318
"Atlantic City-Hammonton, NJ",12100,2020,2,219.84,15.300000000000011,7.480199471985925
"Atlantic City-Hammonton, NJ",12100,2020,3,226.94,13.609999999999985,6.379787184174745
"Atlantic City-Hammonton, NJ",12100,2020,4,231.02,14.560000000000002,6.726415965998338
"Auburn-Opelika, AL",12220,2020,1,214.32,10.859999999999985,5.337658507814797
"Auburn-Opelika, AL",12220,2020,2,213.68,5.569999999999993,2.6764691749555487
"Auburn-Opelika, AL",12220,2020,3,220.4,11.469999999999999,5.489876992294069
"Auburn-Opelika, AL",12220,2020,4,222.13,12.5,5.96288699136574
"Augusta-Richmond County, GA-SC",12260,2020,1,194.67,12.169999999999987,6.668493150684925
"Augusta-Richmond County, GA-SC",12260,2020,2,198.95,11.799999999999983,6.305102858669508
"Augusta-Richmond County, GA-SC",12260,2020,3,200.31,11.159999999999997,5.9000793021411555
"Augusta-Richmond County, GA-SC",12260,2020,4,205.76,10.519999999999982,5.3882401147305785
"Austin-Round Rock-Georgetown, TX",12420,2020,1,352.18,20.24000000000001,6.097487497740558
"Austin-Round Rock-Georgetown, TX",12420,2020,2,358.59,18.91999999999996,5.57011216769216
"Austin-Round Rock-Georgetown, TX",12420,2020,3,364.91,19.920000000000016,5.774080408127777
"Austin-Round Rock-Georgetown, TX",12420,2020,4,376.85,28.74000000000001,8.256011030995952
"Bakersfield, CA",12540,2020,1,229.14,11.539999999999992,5.303308823529409
"Bakersfield, CA",12540,2020,2,231.96,12.099999999999994,5.503502228690983
"Bakersfield, CA",12540,2020,3,236.36,12.75,5.701891686418318
"Bakersfield, CA",12540,2020,4,242.5,16.879999999999995,7.481606240581506
"Baltimore-Columbia-Towson, MD",12580,2020,1,239.41,9.460000000000008,4.113937812567953
"Baltimore-Columbia-Towson, MD",12580,2020,2,241.59,7.659999999999997,3.2744838199461364
"Baltimore-Columbia-Towson, MD",12580,2020,3,245.0,8.22999999999999,3.475947121679263
"Baltimore-Columbia-Towson, MD",12580,2020,4,249.05,11.710000000000008,4.93385017274796
"Bangor, ME",12620,2020,1,210.53,16.28,8.380952380952381
"Bangor, ME",12620,2020,2,214.54,16.189999999999998,8.162339299218552
"Bangor, ME",12620,2020,3,215.27,9.620000000000005,4.677850717238028
"Bangor, ME",12620,2020,4,221.95,13.73999999999998,6.599106671149311
"Barnstable Town, MA",12700,2020,1,327.0,13.730000000000018,4.382800778880844
"Barnstable Town, MA",12700,2020,2,329.93,12.819999999999993,4.042761186969819
"Barnstable Town, MA",12700,2020,3,336.69,16.44999999999999,5.136772420684483
"Barnstable Town, MA",12700,2020,4,345.89,22.20999999999998,6.861715274345026
"Baton Rouge, LA",12940,2020,1,230.94,7.180000000000007,3.2087951376474826
"Baton Rouge, LA",12940,2020,2,232.31,6.610000000000014,2.9286663712893284
"Baton Rouge, LA",12940,2020,3,232.98,6.389999999999986,2.820071494770284
"Baton Rouge, LA",12940,2020,4,236.18,8.069999999999993,3.5377668668624755
"Battle Creek, MI",12980,2020,1,190.64,14.129999999999995,8.005212169282192
"Battle Creek, MI",12980,2020,2,189.23,8.859999999999985,4.912125076232181
"Battle Creek, MI",12980,2020,3,194.07,8.120000000000005,4.366765259478357
"Battle Creek, MI",12980,2020,4,198.91,12.430000000000007,6.66559416559417
"Bay City, MI",13020,2020,1,168.91,3.9499999999999886,2.3945198836081403
"Bay City, MI",13020,2020,2,170.96,8.51000000000002,5.238534933825805
"Bay City, MI",13020,2020,3,175.49,10.439999999999998,6.3253559527415915
"Bay City, MI",13020,2020,4,179.62,16.909999999999997,10.392723249953903
"Beaumont-Port Arthur, TX",13140,2020,1,222.09,11.97999999999999,5.701775260577787
"Beaumont-Port Arthur, TX",13140,2020,2,225.54,11.310000000000002,5.279372636885592
"Beaumont-Port Arthur, TX",13140,2020,3,227.63,12.490000000000009,5.805521985683745
"Beaumont-Port Arthur, TX",13140,2020,4,228.41,10.919999999999987,5.020920502092045
"Beckley, WV",13220,2020,1,199.87,5.599999999999994,2.8825860915221053
"Beckley, WV",13220,2020,2,203.18,5.110000000000014,2.5798959963649284
"Beckley, WV",13220,2020,3,200.85,4.549999999999983,2.3178807947019777
"Beckley, WV",13220,2020,4,207.29,12.560000000000002,6.449956349817699
"Bellingham, WA",13380,2020,1,312.69,16.279999999999973,5.492392294456992
"Bellingham, WA",13380,2020,2,316.15,15.069999999999993,5.005314202205391
"Bellingham, WA",13380,2020,3,323.34,18.70999999999998,6.141877031152539
"Bellingham, WA",13380,2020,4,333.17,23.400000000000034,7.553991671239964
"Bend, OR",13460,2020,1,355.67,17.850000000000023,5.283878988810616
"Bend, OR",13460,2020,2,363.04,20.29000000000002,5.919766593727212
"Bend, OR",13460,2020,3,368.47,19.29000000000002,5.524371384386282
"Bend, OR",13460,2020,4,383.67,28.189999999999998,7.93012265106335
"Billings, MT",13740,2020,1,261.83,12.049999999999983,4.824245335895581
"Billings, MT",13740,2020,2,261.06,6.469999999999999,2.541340979614281
"Billings, MT",13740,2020,3,269.65,12.609999999999957,4.905851229380624
"Billings, MT",13740,2020,4,274.83,15.839999999999975,6.116066257384444
"Binghamton, NY",13780,2020,1,190.89,15.299999999999983,8.713480266529974
"Binghamton, NY",13780,2020,2,194.45,10.849999999999994,5.909586056644877
"Binghamton, NY",13780,2020,3,192.51,5.780000000000001,3.0953783537728277
"Binghamton, NY",13780,2020,4,201.94,18.80000000000001,10.265370754613963
"Birmingham-Hoover, AL",13820,2020,1,208.79,10.189999999999998,5.13091641490433
"Birmingham-Hoover, AL",13820,2020,2,211.25,10.069999999999993,5.005467740332038
"Birmingham-Hoover, AL",13820,2020,3,215.73,11.97999999999999,5.879754601226988
"Birmingham-Hoover, AL",13820,2020,4,219.21,13.430000000000007,6.526387404023717
"Bismarck, ND",13900,2020,1,289.91,7.080000000000041,2.503270515857597
"Bismarck, ND",13900,2020,2,291.51,4.680000000000007,1.6316284907436485
"Bismarck, ND",13900,2020,3,294.43,4.75,1.6397404032035348
"Bismarck, ND",13900,2020,4,299.34,8.109999999999957,2.7847405830443144
"Blacksburg-Christiansburg, VA",13980,2020,1,224.86,9.860000000000014,4.586046511627914
"Blacksburg-Christiansburg, VA",13980,2020,2,228.53,11.140000000000015,5.124430746584487
"Blacksburg-Christiansburg, VA",13980,2020,3,231.45,10.519999999999982,4.761689222830753
"Blacksburg-Christiansburg, VA",13980,2020,4,235.42,10.599999999999994,4.714883017525128
"Bloomington, IL",14010,2020,1,151.72,4.789999999999992,3.260055808888581
"Bloomington, IL",14010,2020,2,151.72,1.8599999999999852,1.241158414520209
"Bloomington, IL",14010,2020,3,154.06,3.5500000000000114,2.3586472659624023
"Bloomington, IL",14010,2020,4,155.44,4.810000000000002,3.1932549956847924
"Bloomington, IN",14020,2020,1,224.49,14.070000000000022,6.686626746506996
"Bloomington, IN",14020,2020,2,227.77,12.25,5.683927245731255
"Bloomington, IN",14020,2020,3,231.42,12.609999999999985,5.762990722544667
"Bloomington, IN",14020,2020,4,235.11,11.620000000000005,5.199337777976646
"Bloomsburg-Berwick, PA",14100,2020,1,225.49,14.550000000000011,6.897696027306348
"Bloomsburg-Berwick, PA",14100,2020,2,218.21,5.920000000000016,2.788638183616758
"Bloomsburg-Berwick, PA",14100,2020,3,221.53,6.030000000000001,2.798143851508121
"Bloomsburg-Berwick, PA",14100,2020,4,228.35,15.5,7.2821235611933295
"Boise City, ID",14260,2020,1,307.0,30.75999999999999,11.135244714740802
"Boise City, ID",14260,2020,2,314.12,28.24000000000001,9.878270603050234
"Boise City, ID",14260,2020,3,325.62,31.20999999999998,10.600862742434012
"Boise City, ID",14260,2020,4,341.59,41.5,13.829184577959946
"Boston, MA (MSAD)",14454,2020,1,321.99,13.389999999999986,4.338950097213217
"Boston, MA (MSAD)",14454,2020,2,324.1,11.340000000000032,3.6257833482542625
"Boston, MA (MSAD)",14454,2020,3,329.99,14.079999999999984,4.456965591465918
"Boston, MA (MSAD)",14454,2020,4,336.35,17.57000000000005,5.511638120333789
"Boulder, CO",14500,2020,1,346.25,8.54000000000002,2.528796896745735
"Boulder, CO",14500,2020,2,347.26,5.170000000000016,1.511298196381074
"Boulder, CO",14500,2020,3,351.81,9.089999999999975,2.6523109243697407
"Boulder, CO",14500,2020,4,358.1,12.420000000000016,3.592918305947702
"Bowling Green, KY",14540,2020,1,196.57,7.699999999999989,4.076878276062894
"Bowling Green, KY",14540,2020,2,197.26,4.139999999999986,2.143744821872404
"Bowling Green, KY",14540,2020,3,200.38,6.030000000000001,3.102649858502702
"Bowling Green, KY",14540,2020,4,202.47,7.050000000000011,3.6076143690512805
"Bremerton-Silverdale-Port Orchard, WA",14740,2020,1,305.4,19.829999999999984,6.944006723395309
"Bremerton-Silverdale-Port Orchard, WA",14740,2020,2,311.41,19.58000000000004,6.709385601206195
"Bremerton-Silverdale-Port Orchard, WA",14740,2020,3,319.12,25.060000000000002,8.522070325783854
"Bremerton-Silverdale-Port Orchard, WA",14740,2020,4,325.45,23.339999999999975,7.725662838039115
"Bridgeport-Stamford-Norwalk, CT",14860,2020,1,207.28,6.810000000000002,3.3970170100264387
"Bridgeport-Stamford-Norwalk, CT",14860,2020,2,208.68,4.710000000000008,2.3091631122223895
"Bridgeport-Stamford-Norwalk, CT",14860,2020,3,212.63,7.030000000000001,3.4192607003891053
"Bridgeport-Stamford-Norwalk, CT",14860,2020,4,218.41,12.379999999999995,6.008833665000241
"Brownsville-Harlingen, TX",15180,2020,1,186.51,9.340000000000003,5.271772873511319
"Brownsville-Harlingen, TX",15180,2020,2,184.96,10.159999999999997,5.812356979405032
"Brownsville-Harlingen, TX",15180,2020,3,193.15,15.090000000000003,8.474671459058746
"Brownsville-Harlingen, TX",15180,2020,4,190.84,5.8700000000000045,3.1734875925825836
"Brunswick, GA",15260,2020,1,235.39,8.309999999999974,3.65950325876342
"Brunswick, GA",15260,2020,2,235.48,12.719999999999999,5.710181361106123
"Brunswick, GA",15260,2020,3,238.64,6.6699999999999875,2.8753718153209413
"Brunswick, GA",15260,2020,4,246.1,19.210000000000008,8.466657851822474
"Buffalo-Cheektowaga, NY",15380,2020,1,206.96,11.810000000000002,6.051755060210096
"Buffalo-Cheektowaga, NY",15380,2020,2,211.38,10.780000000000001,5.373878364905285
"Buffalo-Cheektowaga, NY",15380,2020,3,216.39,11.599999999999994,5.664339079056592
"Buffalo-Cheektowaga, NY",15380,2020,4,222.65,16.370000000000005,7.935815396548383
"Burlington, NC",15500,2020,1,170.25,8.419999999999987,5.202990792807259
"Burlington, NC",15500,2020,2,172.77,6.2900000000000205,3.7782316194137557
"Burlington, NC",15500,2020,3,175.97,6.840000000000003,4.0442263347720715
"Burlington, NC",15500,2020,4,179.8,8.880000000000024,5.195413058740946
"Burlington-South Burlington, VT",15540,2020,1,253.14,9.049999999999983,3.7076488180589053
"Burlington-South Burlington, VT",15540,2020,2,255.75,10.530000000000001,4.2941032542207
"Burlington-South Burlington, VT",15540,2020,3,260.67,9.970000000000027,3.9768647786198756
"Burlington-South Burlington, VT",15540,2020,4,266.19,14.419999999999987,5.727449656432453
"California-Lexington Park, MD",15680,2020,1,225.54,9.5,4.397333827069062
"California-Lexington Park, MD",15680,2020,2,225.94,11.460000000000008,5.343155538977997
"California-Lexington Park, MD",15680,2020,3,230.86,10.810000000000002,4.912519881845036
"California-Lexington Park, MD",15680,2020,4,232.46,11.480000000000018,5.19504027513803
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,1,310.28,13.45999999999998,4.534734856141762
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,2,312.21,10.799999999999955,3.5831591519856523
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,3,317.66,13.04000000000002,4.2807432210623135
"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,4,322.7,15.75,5.131128848346637
"Camden, NJ (MSAD)",15804,2020,1,198.84,10.050000000000011,5.3233751787700685
"Camden, NJ (MSAD)",15804,2020,2,201.63,9.889999999999986,5.158026494210903
"Camden, NJ (MSAD)",15804,2020,3,205.81,10.590000000000003,5.424649113820307
"Camden, NJ (MSAD)",15804,2020,4,210.68,13.870000000000005,7.047406127737414
"Canton-Massillon, OH",15940,2020,1,176.43,11.120000000000005,6.726755792148088
"Canton-Massillon, OH",15940,2020,2,176.87,7.939999999999998,4.7001716687385295
"Canton-Massillon, OH",15940,2020,3,181.1,8.609999999999985,4.9915937155777055
"Canton-Massillon, OH",15940,2020,4,185.86,11.720000000000027,6.730217066727937
"Cape Coral-Fort Myers, FL",15980,2020,1,263.59,10.369999999999976,4.095253139562426
"Cape Coral-Fort Myers, FL",15980,2020,2,269.28,14.089999999999975,5.521376229476067
"Cape Coral-Fort Myers, FL",15980,2020,3,272.22,13.200000000000045,5.096131572851535
"Cape Coral-Fort Myers, FL",15980,2020,4,280.69,18.529999999999973,7.06820262435153
"Cape Girardeau, MO-IL",16020,2020,1,185.58,9.560000000000002,5.431200999886378
"Cape Girardeau, MO-IL",16020,2020,2,188.8,5.200000000000017,2.832244008714606
"Cape Girardeau, MO-IL",16020,2020,3,191.39,9.529999999999973,5.240294732211575
"Cape Girardeau, MO-IL",16020,2020,4,193.1,8.299999999999983,4.491341991341981
"Carbondale-Marion, IL",16060,2020,1,175.38,2.990000000000009,1.7344393526306685
"Carbondale-Marion, IL",16060,2020,2,175.46,7.230000000000018,4.297687689472757
"Carbondale-Marion, IL",16060,2020,3,177.34,3.539999999999992,2.0368239355581084
"Carbondale-Marion, IL",16060,2020,4,183.55,10.350000000000023,5.9757505773672195
"Carson City, NV",16180,2020,1,258.67,13.430000000000007,5.476268145490135
"Carson City, NV",16180,2020,2,265.74,16.430000000000007,6.59018892142313
"Carson City, NV",16180,2020,3,269.78,15.269999999999982,5.999764252878072
"Carson City, NV",16180,2020,4,274.67,18.700000000000017,7.305543618392788
"Casper, WY",16220,2020,1,294.35,16.55000000000001,5.957523398128154
"Casper, WY",16220,2020,2,297.07,16.110000000000014,5.733912300683377
"Casper, WY",16220,2020,3,298.31,15.269999999999982,5.394997173544368
"Casper, WY",16220,2020,4,307.14,15.269999999999982,5.231781272484319
"Cedar Rapids, IA",16300,2020,1,174.1,4.909999999999997,2.902062769667236
"Cedar Rapids, IA",16300,2020,2,174.83,3.700000000000017,2.162098989072645
"Cedar Rapids, IA",16300,2020,3,176.36,4.850000000000023,2.8278234505276796
"Cedar Rapids, IA",16300,2020,4,179.87,6.909999999999997,3.995143385753929
"Chambersburg-Waynesboro, PA",16540,2020,1,194.38,3.3700000000000045,1.7643055337416915
"Chambersburg-Waynesboro, PA",16540,2020,2,199.78,7.960000000000008,4.149723699301433
"Chambersburg-Waynesboro, PA",16540,2020,3,200.81,7.22999999999999,3.7348899679718923
"Chambersburg-Waynesboro, PA",16540,2020,4,206.63,10.569999999999993,5.391206773436699
"Champaign-Urbana, IL",16580,2020,1,186.51,5.149999999999977,2.839655932951024
"Champaign-Urbana, IL",16580,2020,2,187.77,3.1200000000000045,1.6896831844029268
"Champaign-Urbana, IL",16580,2020,3,190.0,4.22999999999999,2.277009204930823
"Champaign-Urbana, IL",16580,2020,4,192.42,7.299999999999983,3.9433880726015467
"Charleston, WV",16620,2020,1,174.85,9.930000000000007,6.021101139946645
"Charleston, WV",16620,2020,2,171.65,5.789999999999992,3.4908959363318415
"Charleston, WV",16620,2020,3,175.25,6.300000000000011,3.728913879846115
"Charleston, WV",16620,2020,4,178.48,8.759999999999991,5.161442375677582
"Charleston-North Charleston, SC",16700,2020,1,350.63,17.659999999999968,5.3037811214223405
"Charleston-North Charleston, SC",16700,2020,2,353.5,13.879999999999995,4.086920676049701
"Charleston-North Charleston, SC",16700,2020,3,360.79,19.350000000000023,5.667174320524842
"Charleston-North Charleston, SC",16700,2020,4,365.57,21.05000000000001,6.109950075467321
"Charlotte-Concord-Gastonia, NC-SC",16740,2020,1,238.49,13.409999999999997,5.957881642082813
"Charlotte-Concord-Gastonia, NC-SC",16740,2020,2,240.88,11.650000000000006,5.082231819569867
"Charlotte-Concord-Gastonia, NC-SC",16740,2020,3,245.84,13.930000000000007,6.006640507093272
"Charlotte-Concord-Gastonia, NC-SC",16740,2020,4,252.12,17.50999999999999,7.463449980819227
"Charlottesville, VA",16820,2020,1,262.82,16.389999999999986,6.6509759363713785
"Charlottesville, VA",16820,2020,2,265.99,9.240000000000009,3.5988315481986404
"Charlottesville, VA",16820,2020,3,268.17,10.120000000000005,3.9217205967835707
"Charlottesville, VA",16820,2020,4,270.52,8.579999999999984,3.2755592883866473
"Chattanooga, TN-GA",16860,2020,1,233.54,13.359999999999985,6.067762739576703
"Chattanooga, TN-GA",16860,2020,2,238.19,12.259999999999991,5.426459522861059
"Chattanooga, TN-GA",16860,2020,3,244.47,16.659999999999997,7.313111803696061
"Chattanooga, TN-GA",16860,2020,4,248.73,17.28,7.465975372650681
"Cheyenne, WY",16940,2020,1,270.11,19.830000000000013,7.923126098769383
"Cheyenne, WY",16940,2020,2,274.71,15.149999999999977,5.836800739713352
"Cheyenne, WY",16940,2020,3,277.9,15.310000000000002,5.830381964278915
"Cheyenne, WY",16940,2020,4,284.7,17.120000000000005,6.398086553554079
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2020,1,188.65,5.849999999999994,3.200218818380741
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2020,2,189.43,3.980000000000018,2.1461310326233587
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2020,3,191.43,4.340000000000003,2.3197391629696957
"Chicago-Naperville-Evanston, IL (MSAD)",16984,2020,4,193.55,5.610000000000014,2.9849952112376363
"Chico, CA",17020,2020,1,288.1,11.010000000000048,3.9734382330650866
"Chico, CA",17020,2020,2,290.74,8.939999999999998,3.172462739531582
"Chico, CA",17020,2020,3,295.28,8.549999999999955,2.9818993478184894
"Chico, CA",17020,2020,4,301.63,15.029999999999973,5.244242847173751
"Cincinnati, OH-KY-IN",17140,2020,1,188.76,9.469999999999999,5.281945451503152
"Cincinnati, OH-KY-IN",17140,2020,2,190.6,8.469999999999999,4.650524350738483
"Cincinnati, OH-KY-IN",17140,2020,3,195.39,10.20999999999998,5.513554379522615
"Cincinnati, OH-KY-IN",17140,2020,4,199.24,12.670000000000016,6.791016776545006
"Clarksville, TN-KY",17300,2020,1,219.01,20.379999999999995,10.260282938126162
"Clarksville, TN-KY",17300,2020,2,218.5,12.439999999999998,6.037076579636998
"Clarksville, TN-KY",17300,2020,3,226.45,18.47999999999999,8.885897004375625
"Clarksville, TN-KY",17300,2020,4,231.09,18.289999999999992,8.59492481203007
"Cleveland, TN",17420,2020,1,220.32,11.930000000000007,5.724842842746777
"Cleveland, TN",17420,2020,2,223.53,8.140000000000015,3.779191234504859
"Cleveland, TN",17420,2020,3,229.81,15.879999999999995,7.422988828121346
"Cleveland, TN",17420,2020,4,235.58,19.210000000000008,8.87831030179785
"Cleveland-Elyria, OH",17460,2020,1,163.01,9.0,5.843776378157263
"Cleveland-Elyria, OH",17460,2020,2,164.75,7.569999999999993,4.816134368240229
"Cleveland-Elyria, OH",17460,2020,3,169.12,9.920000000000016,6.231155778894483
"Cleveland-Elyria, OH",17460,2020,4,172.91,12.259999999999991,7.631497043261744
"Coeur d'Alene, ID",17660,2020,1,295.68,26.20999999999998,9.726500166994462
"Coeur d'Alene, ID",17660,2020,2,302.48,23.50999999999999,8.427429472703155
"Coeur d'Alene, ID",17660,2020,3,314.15,29.96999999999997,10.546132732774991
"Coeur d'Alene, ID",17660,2020,4,329.23,37.81999999999999,12.978278027521359
"College Station-Bryan, TX",17780,2020,1,261.03,16.94999999999996,6.944444444444428
"College Station-Bryan, TX",17780,2020,2,259.07,4.909999999999997,1.9318539502675467
"College Station-Bryan, TX",17780,2020,3,263.31,9.27000000000001,3.6490316485592857
"College Station-Bryan, TX",17780,2020,4,265.64,12.509999999999991,4.942124600007897
"Colorado Springs, CO",17820,2020,1,273.43,17.19999999999999,6.712719041486159
"Colorado Springs, CO",17820,2020,2,278.0,17.44999999999999,6.697370946075605
"Colorado Springs, CO",17820,2020,3,283.83,18.66999999999996,7.0410318298385715
"Colorado Springs, CO",17820,2020,4,292.58,23.889999999999986,8.891287357177411
"Columbia, MO",17860,2020,1,194.99,7.670000000000016,4.094597480247713
"Columbia, MO",17860,2020,2,198.0,7.740000000000009,4.068117313150431
"Columbia, MO",17860,2020,3,200.44,8.939999999999998,4.66840731070496
"Columbia, MO",17860,2020,4,203.7,8.629999999999995,4.42405290408571
"Columbia, SC",17900,2020,1,195.02,7.939999999999998,4.244173615565532
"Columbia, SC",17900,2020,2,197.14,7.6699999999999875,4.048134269277451
"Columbia, SC",17900,2020,3,201.12,8.980000000000018,4.6736754449880396
"Columbia, SC",17900,2020,4,203.87,10.140000000000015,5.234088680121827
"Columbus, GA-AL",17980,2020,1,176.66,9.960000000000008,5.974805038992207
"Columbus, GA-AL",17980,2020,2,182.0,12.080000000000013,7.109227871939744
"Columbus, GA-AL",17980,2020,3,182.44,9.919999999999987,5.750057964293987
"Columbus, GA-AL",17980,2020,4,186.42,10.669999999999987,6.071123755334275
"Columbus, IN",18020,2020,1,183.06,7.060000000000002,4.011363636363638
"Columbus, IN",18020,2020,2,185.49,7.6200000000000045,4.28402766065104
"Columbus, IN",18020,2020,3,187.49,9.25,5.189631956912028
"Columbus, IN",18020,2020,4,193.19,12.490000000000009,6.9120088544549025
